Trade,isTrade
"""I'd like to acquire 39 coal and am willing to offer 44 aluminum in exchange. Are you open to a trade?""",1
"""How about we make a deal? I have 36 wheat that I can trade for 22 iron.""",1
"""I'm interested in acquiring 39 coal and am willing to offer 7 gold in exchange. Are you open to a trade?""",1
"""I have 19 wood that I'm willing to trade for 47 horses. Would you be interested in making a deal?""",1
"""I'm interested in making a trade. I have 1 wood that I can offer for 35 gold. Would you consider it?""",1
"""I have 4 iron that I'm willing to trade for 9 wheat. Would you consider the offer?""",1
"""I'm interested in trading 20 aluminum for 42 stones. Let me know if you'd like to make a deal.""",1
"""I'm interested in acquiring 18 gold and am willing to offer 9 aluminum in exchange. Are you open to a trade?""",1
"""I'm interested in trading 2 stones for 44 wheat. Let me know if you'd like to make a deal.""",1
"""I'm willing to offer 38 gold for 22 iron. Are you open to a trade?""",1
"""I'm willing to exchange 5 wood for 38 iron. Is that something you'd be interested in?""",1
"""I'm interested in trading 24 wood for 47 wheat. Let me know if you're interested.""",1
"""I'm interested in trading 27 horses for 1 stones. Would you be open to a trade?""",1
"""I'm willing to trade 24 aluminum for 9 wheat. Would you consider the offer?""",1
"""I have 19 stones that I'm looking to exchange for 10 aluminum. Are you open to a trade?""",1
"""I have 33 coal that I'm looking to trade for 3 horses. Let me know if you're interested.""",1
"""I'd like to offer 16 gold for 37 stones. Would you be interested in making a trade?""",1
"""I'm willing to offer 26 coal for 28 stones. Are you open to a trade?""",1
"""How about a trade? I'll give you 27 horses in exchange for 32 aluminum.""",1
"""I'm interested in trading 21 horses for 41 stones. Would you be open to a trade?""",1
"""How about we make a deal? I have 35 horses that I can trade for 17 gold.""",1
"""I'm interested in trading 44 gold for 23 wheat. What do you think?""",1
"""I have 43 aluminum that I'm interested in trading for 5 horses. Would you consider the offer?""",1
"""I'm willing to exchange 2 wheat for 33 iron. Let me know if you're interested.""",1
"""I'm willing to trade 30 iron for 49 wheat. Is that something you'd be interested in?""",1
"""I'm looking to trade 5 stones for 8 horses. Would you consider the offer?""",1
"""I'd like to make a trade. I have 40 wood that I'm willing to offer for 36 wheat. Would you be interested?""",1
"""I'd like to acquire 30 wheat and can offer 50 wood in exchange. Would you be interested in trading?""",1
"""I'm interested in acquiring 37 aluminum and am willing to trade 22 wheat in exchange. Would you consider the offer?""",1
"""I'd like to make a trade. I have 48 iron that I can offer for 48 aluminum.""",1
"""I have 48 horses and am interested in exchanging them for 13 wheat. Are you open to a trade?""",1
"""How about a trade? I'll give you 49 wood in exchange for 29 gold.""",1
"""If you're interested in trading, I have 33 stones that I'm willing to offer for 23 coal.""",1
"""I have 41 wheat and am looking to exchange them for 44 aluminum. Would you be open to a trade?""",1
"""I'd like to acquire 40 wood and am willing to offer 43 aluminum in exchange. Are you interested in making a trade?""",1
"""I have 22 iron that I'm willing to trade for 17 wood. Would you be interested?""",1
"""I have 42 aluminum that I'm looking to exchange for 48 gold. Are you open to a trade?""",1
"""How about we make a deal? I have 45 wheat and I'm interested in trading them for 26 stones.""",1
"""I'm looking to diversify my assets and would like to trade 37 horses for 12 aluminum. What do you think?""",1
"""I'm interested in trading 10 stones for 26 horses. Would you be open to a trade?""",1
"""I have 9 coal that I can trade for 29 wheat. Are you interested in making a deal?""",1
"""I'm interested in acquiring 26 wheat and am willing to trade 47 stones in exchange. Would you consider the offer?""",1
"""I'm willing to exchange 32 gold for 24 wheat. Is that something you'd be interested in?""",1
"""I have 14 wheat that I'm looking to trade for 25 wood. Would you be open to that exchange?""",1
"""I'm willing to trade 24 wheat for 10 coal. Let me know if you're interested.""",1
"""I'm interested in acquiring 8 aluminum and am willing to offer 16 wheat in exchange. Let me know if you're interested in a trade.""",1
"""I have 19 aluminum and am interested in exchanging them for 43 gold. Are you open to a trade?""",1
"""I have 40 wheat that I'm looking to exchange for 1 gold. Are you open to a trade?""",1
"""I have 4 iron and am interested in exchanging them for 13 coal. Are you open to a trade?""",1
"""I have 10 stones that I'm looking to trade for 48 coal. Let me know if you're interested.""",1
"""I'd like to acquire 31 coal and am willing to offer 1 wood in exchange. Would you be interested in a trade?""",1
"""I'm interested in acquiring 13 horses and am willing to offer 47 stones in exchange. Are you open to a trade?""",1
"""I have 21 gold that I can trade for 50 wheat. Are you interested?""",1
"""I'm looking to acquire 25 gold and am willing to offer 4 wood in exchange. Let me know if you're interested in a trade.""",1
"""I have 17 wood that I'm willing to trade for 4 wheat. Would you be interested?""",1
"""I'm willing to trade 47 aluminum for 27 wood. Is that something you'd be interested in?""",1
"""I'm interested in trading 39 wood for 46 aluminum. What do you think?""",1
"""I'm interested in acquiring 43 gold and am willing to trade 15 iron in exchange. Would you be open to that?""",1
"""I'd like to acquire 15 stones and can offer 39 aluminum in exchange. Would you be interested in trading?""",1
"""I'm looking to diversify my holdings and would like to trade 46 coal for 9 horses. Would you be interested?""",1
"""I'd like to trade 23 stones for 50 wheat. Let me know if you're interested.""",1
"""I'd like to make a trade. I have 24 horses that I'm willing to offer for 44 gold.""",1
"""I'm willing to exchange 23 coal for 49 wheat. Is that something you'd be interested in?""",1
"""I'd like to acquire 3 iron and am willing to offer 13 aluminum in exchange. Are you interested in making a trade?""",1
"""I'd like to offer 13 gold for 31 stones. Are you open to a trade?""",1
"""I have 29 horses that I'm willing to trade for 39 wood. Would you consider the offer?""",1
"""I'm looking to acquire 25 stones and am willing to offer 34 coal in exchange. Let me know if you're interested in a trade.""",1
"""I'm willing to trade 30 wheat for 5 iron. Let me know if you're interested.""",1
"""I'd like to make a trade. I have 21 iron that I'm willing to offer for 19 horses. Would you be interested?""",1
"""I'm interested in trading 26 wheat for 43 iron. Let me know if you'd like to make a deal.""",1
"""I'm willing to exchange 45 stones for 22 wheat. Let me know if you're interested.""",1
"""I'd like to make a trade. I have 6 stones that I'm willing to offer for 42 wheat.""",1
"""I have 1 gold that I'm willing to trade for 47 iron. Would you consider the offer?""",1
"""I'm interested in trading 15 wood for 20 iron. What do you think?""",1
"""If you're interested in trading, I have 16 horses that I'm willing to offer for 17 coal.""",1
"""I'd like to acquire 18 wheat and can offer 11 iron in exchange. Let me know if you're interested in a trade.""",1
"""I have 9 gold that I'm looking to trade for 25 iron. Would you be open to that exchange?""",1
"""I'm interested in trading 8 gold for 32 wheat. What do you think?""",1
"""I have 14 gold that I'm willing to trade for 49 horses. Would you consider the offer?""",1
"""I'm willing to trade 50 wood for 15 gold. Is that something you'd be interested in?""",1
"""I'm looking to acquire 42 gold and am willing to offer 35 wood in exchange. Would you be interested?""",1
"""I have 32 horses that I'm looking to exchange for 24 wood. Would you like to make a trade?""",1
"""I'd like to acquire 44 aluminum and am willing to trade 12 horses in exchange. Let me know if you're interested in a deal.""",1
"""If you're interested in trading, I have 40 aluminum that I'm willing to offer for 9 horses.""",1
"""I have 11 horses that I'm looking to trade for 17 gold. Would you be open to that exchange?""",1
"""I'm willing to trade 39 aluminum for 30 coal. Let me know if you're interested.""",1
"""I have 8 gold that I'm willing to offer in exchange for 43 iron. Let me know if you're interested in a trade.""",1
"""I have 33 wheat that I'm looking to trade for 6 stones. Let me know if you're interested.""",1
"""I'm looking to trade 33 gold for 8 aluminum. Would you consider the offer?""",1
"""I have 2 iron and am looking to trade them for 43 gold. Would you consider the offer?""",1
"""I'd like to make a trade. I have 43 wood that I'm willing to offer for 1 horses. Would you be interested?""",1
"""I'm interested in trading 6 iron for 37 wheat. What do you think?""",1
"""I have 44 horses that I'm willing to trade for 6 coal. Are you open to a deal?""",1
"""How about we make a trade? I'm willing to offer 5 wheat in exchange for 45 horses.""",1
"""I'm interested in trading 11 gold for 10 iron. Let me know if you'd like to make a deal.""",1
"""I'm interested in making a trade. I have 41 wood that I can offer for 38 aluminum. Would you consider it?""",1
"""I'm interested in trading 50 gold for 18 stones. What do you think?""",1
"""I have 33 coal that I'm willing to trade for 22 wood. Would you be interested in making a deal?""",1
"""I'm interested in acquiring 23 wheat and am willing to trade 2 wood in exchange. Would you be open to that?""",1
"""I'd like to make a trade. I have 37 iron that I'm willing to offer for 44 aluminum. Would you be interested?""",1
"""I'm looking to trade 34 horses for 33 wood. Would you consider the offer?""",1
"""I'd like to acquire 47 wood and can offer 25 aluminum in exchange. Would you be interested in trading?""",1
"""I'd like to offer 34 wood for 19 aluminum. Are you open to a trade?""",1
"""I have 14 gold that I can trade for 19 wood. Are you interested?""",1
"""I'm looking to trade 21 wood for 33 iron. Would you consider the offer?""",1
"""I'm interested in trading 5 wood for 31 iron. Would you be open to a trade?""",1
"""I'm interested in trading 23 horses for 20 stones. Would you be open to a trade?""",1
"""I'm interested in acquiring 27 aluminum. I have 41 wood that I can offer in exchange. Would you consider the trade?""",1
"""I have 10 wood that I'm looking to trade for 39 aluminum. Would you be open to that exchange?""",1
"""I have 38 gold that I'm looking to exchange for 45 wood. Are you open to a trade?""",1
"""How about we make a deal? I have 43 iron that I can trade for 19 wheat.""",1
"""I have 43 aluminum that I'm willing to exchange for 5 gold. Let me know if you're interested in a trade.""",1
"""How about a trade? I'll give you 3 iron in exchange for 35 wood.""",1
"""I'm interested in trading 44 aluminum for 41 stones. Let me know if you're interested.""",1
"""I'm interested in acquiring 42 stones and am willing to offer 12 horses in exchange. Are you open to a trade?""",1
"""I'm willing to offer 38 stones for 1 gold. Are you interested in making a trade?""",1
"""I'd like to acquire 12 coal and am willing to offer 47 iron in exchange. Would you be interested in a trade?""",1
"""I'd like to offer 10 stones for 38 horses. Would you be interested in making a trade?""",1
"""I have 26 aluminum that I'm interested in trading for 37 wheat. Would you consider the offer?""",1
"""I have 47 gold that I'm looking to trade for 8 aluminum. Would you be open to that exchange?""",1
"""I'm interested in trading 47 gold for 11 iron. Let me know if you're interested.""",1
"""I'm interested in acquiring 44 coal and am willing to offer 45 aluminum in exchange. Are you open to a trade?""",1
"""I'm looking to acquire 2 aluminum and am willing to offer 33 iron in exchange. Would you be interested?""",1
"""I'm interested in trading 14 horses for 46 wheat. What do you think?""",1
"""I'm willing to offer 21 wood for 39 aluminum. Are you open to a trade?""",1
"""I have 43 wheat and am looking to trade them for 19 horses. Would you consider the offer?""",1
"""I'd like to acquire 2 stones and am willing to offer 19 wood in exchange. Are you interested in making a trade?""",1
"""I'm interested in acquiring 8 wheat and am willing to offer 38 wood in exchange. Are you open to a trade?""",1
"""How about a trade? I have 49 stones that I can offer in exchange for 49 horses.""",1
"""How about a trade? I have 47 iron that I can offer in exchange for 30 wheat.""",1
"""I'm interested in trading 3 gold for 24 iron. Would you be open to a trade?""",1
"""I'm willing to trade 22 iron for 22 wheat. Would you be interested in making a deal?""",1
"""I'm interested in acquiring 50 iron and am willing to offer 31 aluminum in exchange. Let me know if you're interested in a trade.""",1
"""I'm looking to acquire 28 coal and am willing to offer 24 stones in exchange. Would you be interested?""",1
"""If you're interested in trading, I have 50 iron that I'm willing to offer for 8 wood.""",1
"""I'm looking to acquire 26 aluminum and am willing to offer 14 wheat in exchange. Let me know if you're interested in a trade.""",1
"""I'm willing to exchange 26 wheat for 16 wood. Is that something you'd be interested in?""",1
"""I have 19 wheat that I can trade for 9 gold. Are you interested in making a deal?""",1
"""I'm interested in trading 40 wood for 5 iron. Would you be open to a trade?""",1
"""I have 9 aluminum that I'm willing to trade for 1 gold. Would you consider the offer?""",1
"""I have 13 wheat that I'm looking to exchange for 22 aluminum. Would you like to make a trade?""",1
"""I'm willing to offer 10 wheat for 11 aluminum. Are you interested in making a trade?""",1
"""I have 41 aluminum that I'm interested in trading for 16 horses. Would you consider the offer?""",1
"""I'd like to offer 41 iron for 35 gold. Are you open to a trade?""",1
"""I'm interested in acquiring 46 stones and am willing to offer 1 iron in exchange. Let me know if you're interested in a trade.""",1
"""I'd like to make a trade. I have 31 gold that I'm willing to offer for 31 horses.""",1
"""I'm interested in trading 37 horses for 30 gold. Would you be open to a trade?""",1
"""I'm interested in trading 8 horses for 33 coal. Let me know if you're interested.""",1
"""I'm interested in trading 24 horses for 12 stones. What do you think?""",1
"""I'd like to acquire 39 wheat and am willing to trade 2 iron in exchange. Let me know if you're interested in a deal.""",1
"""I'm interested in trading 1 aluminum for 39 iron. What do you think?""",1
"""I have 27 wood that I'm willing to trade for 44 iron. Would you consider the offer?""",1
"""I have 49 gold that I'm looking to exchange for 36 aluminum. Would you like to make a trade?""",1
"""I'd like to acquire 40 iron and can offer 25 horses in exchange. Would you be interested in trading?""",1
"""Are you open to a trade? I have 1 gold that I'm willing to exchange for 31 wood.""",1
"""I'm willing to trade 28 aluminum for 24 horses. Is that something you'd be interested in?""",1
"""I'd like to make a trade. I have 25 gold that I'm willing to offer for 12 horses. Would you be interested?""",1
"""I'm interested in acquiring 31 coal and am willing to trade 6 gold in exchange. Would you be open to that?""",1
"""I'm interested in trading 9 horses for 21 aluminum. Let me know if you're interested.""",1
"""I'm looking to diversify my assets and would like to trade 4 coal for 26 horses. What do you think?""",1
"""I'm willing to exchange 19 wood for 14 horses. Let me know if you're interested.""",1
"""I'm interested in acquiring 14 gold. I have 30 wood that I can offer in exchange. Would you consider the trade?""",1
"""I have 45 horses and am looking to trade them for 27 coal. Would you consider the offer?""",1
"""I'm interested in acquiring 34 wheat and am willing to trade 21 iron in exchange. Would you consider the offer?""",1
"""I'm interested in acquiring 7 stones and am willing to offer 2 wood in exchange. Are you open to a trade?""",1
"""I'm interested in trading 9 stones for 4 iron. Let me know if you're interested.""",1
"""I'm willing to trade 29 aluminum for 20 gold. Would you be interested in making a deal?""",1
"""How about a trade? I have 13 iron that I'm willing to exchange for 26 gold.""",1
"""I'm willing to trade 37 gold for 27 stones. Would you be interested in making a deal?""",1
"""I'm willing to trade 12 iron for 40 horses. Would you be interested in making a deal?""",1
"""I'm interested in acquiring 28 horses. I have 26 wood that I can offer in exchange. Would you consider the trade?""",1
"""I'd like to acquire 11 wheat and am willing to offer 47 iron in exchange. Are you interested in making a trade?""",1
"""I have 3 aluminum that I'm willing to trade for 4 stones. Are you open to a deal?""",1
"""I'm interested in acquiring 43 coal. I have 19 horses that I can offer in exchange. Would you consider the trade?""",1
"""Would you be willing to trade 22 coal for 44 stones ? Let me know.""",1
"""I'd like to make a trade. I have 24 stones that I'm willing to offer for 31 wheat. Would you be interested?""",1
"""I'd like to make a trade. I have 9 stones that I'm willing to offer for 37 wheat.""",1
"""I have 27 coal and am interested in trading them for 21 aluminum. What do you think?""",1
"""I'm willing to trade 10 wheat for 33 coal. Let me know if you're interested.""",1
"""I'd like to acquire 16 iron and am willing to offer 26 wood in exchange. Are you interested in making a trade?""",1
"""I'm interested in acquiring 41 aluminum and am willing to offer 45 wood in exchange. Let me know if you're interested in a trade.""",1
"""I'd like to acquire 15 stones and am willing to offer 23 wheat in exchange. Would you be interested in a trade?""",1
"""Would you be willing to trade 48 wood for 43 horses ? Let me know.""",1
"""I'm willing to trade 4 aluminum for 22 coal. Let me know if you're interested.""",1
"""I'm willing to trade 30 gold for 3 coal. Let me know if you're interested.""",1
"""I'd like to acquire 39 coal and am willing to offer 39 wood in exchange. Would you be interested in a trade?""",1
"""I'm willing to exchange 20 iron for 12 wood. Let me know if you're interested.""",1
"""I'd like to acquire 47 gold and am willing to offer 18 iron in exchange. Would you be interested in a trade?""",1
"""I'd like to make a trade. I have 21 stones that I'm willing to offer for 43 wheat.""",1
"""How about we make a trade? I'm willing to offer 26 coal in exchange for 9 wheat.""",1
"""I'd like to offer 25 coal for 18 wheat. Would you consider the trade?""",1
"""I'm looking to trade 27 wheat for 34 horses. Would you consider the offer?""",1
"""I'm looking to trade 7 iron for 37 gold. Would you consider the offer?""",1
"""I'd like to offer 35 aluminum for 22 coal. Are you open to a trade?""",1
"""I'm looking to diversify my assets and would like to trade 29 wood for 9 wheat. Would you consider it?""",1
"""I have 27 coal that I'm willing to trade for 18 iron. Would you be interested?""",1
"""How about a trade? I have 24 gold that I can offer in exchange for 3 aluminum.""",1
"""I'm willing to exchange 41 wood for 41 wheat. Is that something you'd be interested in?""",1
"""If you're interested in trading, I have 10 aluminum that I'm willing to offer for 14 wheat.""",1
"""I'd like to trade 48 coal for 16 stones. What do you think?""",1
"""I have 39 wheat and am looking to exchange them for 35 wood. Would you be open to a trade?""",1
"""I'm interested in trading 35 wood for 17 wheat. What do you think?""",1
"""I have 20 gold that I'm looking to exchange for 10 iron. Are you open to a trade?""",1
"""I'd like to trade 36 coal for 11 wood. Let me know if you're interested.""",1
"""I'd like to offer 47 horses for 37 wheat. Would you be interested in making a trade?""",1
"""I have 40 stones that I'm willing to offer in exchange for 9 horses. Let me know if you're interested in a trade.""",1
"""I'm interested in trading 5 stones for 47 coal. What do you think?""",1
"""How about we make a deal? I have 40 iron that I can trade for 38 aluminum.""",1
"""I'm interested in acquiring 18 aluminum and am willing to trade 3 stones in exchange. Would you consider the offer?""",1
"""I have 18 wheat and am interested in exchanging them for 36 wood. Are you open to a trade?""",1
"""I'm looking to trade 41 wood for 3 gold. Would you consider the offer?""",1
"""I'd like to make a trade. I have 2 wood that I'm willing to offer for 26 aluminum.""",1
"""I'm interested in trading 15 horses for 38 coal. What do you think?""",1
"""I'm looking to diversify my holdings and would like to trade 11 wheat for 5 iron. Would you be interested?""",1
"""I'm interested in acquiring 14 wood and am willing to trade 37 stones in exchange. Would you be open to that?""",1
"""How about a trade? I have 3 horses that I can offer in exchange for 9 coal.""",1
"""I have 30 coal that I'm looking to exchange for 12 stones. Would you like to make a trade?""",1
"""I'd like to acquire 28 stones and am willing to trade 1 coal in exchange. Let me know if you're interested in a deal.""",1
"""I'm interested in acquiring 13 wheat and am willing to offer 5 coal in exchange. Are you open to a trade?""",1
"""I have 21 aluminum that I'm willing to trade for 18 wheat. Would you be interested in making a deal?""",1
"""How about we make a deal? I have 12 horses that I can trade for 48 wood.""",1
"""I have 34 coal that I'm willing to exchange for 12 iron. Let me know if you're interested in a trade.""",1
"""I'd like to acquire 33 wood and am willing to offer 31 stones in exchange. Are you interested in making a trade?""",1
"""I'm interested in acquiring 46 coal. I have 35 stones that I can offer in exchange. Would you consider the trade?""",1
"""I have 35 wheat that I'm interested in trading for 6 horses. Would you consider the offer?""",1
"""I'm willing to exchange 9 aluminum for 3 stones. Let me know if you're interested.""",1
"""Are you open to a trade? I have 5 wood that I'm willing to exchange for 10 iron.""",1
"""How about a trade? I'll give you 12 wheat in exchange for 7 stones.""",1
"""I'm looking to acquire 38 wood and am willing to offer 8 horses in exchange. Would you be interested?""",1
"""How about we make a deal? I have 27 aluminum and I'm interested in trading them for 14 wheat.""",1
"""I'm interested in acquiring 30 stones. I have 8 wood that I can offer in exchange. Would you consider the trade?""",1
"""I have 38 stones that I can trade for 35 coal. Are you interested?""",1
"""How about a trade? I have 37 wood that I'm willing to exchange for 49 horses.""",1
"""How about we make a deal? I have 1 wheat and I'm interested in trading them for 3 coal.""",1
"""I'm looking to diversify my holdings and would like to trade 32 horses for 9 stones. Would you be interested?""",1
"""How about a trade? I have 12 horses that I'm willing to exchange for 45 gold.""",1
"""I have 10 coal that I'm willing to offer in exchange for 27 wood. Let me know if you're interested in a trade.""",1
"""I have 15 wood that I'm willing to exchange for 20 aluminum. Let me know if you're interested in a trade.""",1
"""I'm willing to offer 16 iron for 48 stones. Let me know if you're interested in making a trade.""",1
"""I have 43 wood that I'm willing to trade for 11 wheat. Are you open to a deal?""",1
"""I'm looking to trade 24 coal for 39 wheat. Would you consider the offer?""",1
"""I have 2 wood and am looking to exchange them for 6 wheat. Would you be open to a trade?""",1
"""I'd like to trade 25 wood for 1 iron. What do you think?""",1
"""I'm willing to trade 41 wood for 42 wheat. Would you consider the offer?""",1
"""I'm willing to exchange 18 coal for 15 iron. Is that something you'd be interested in?""",1
"""I'm interested in acquiring 34 wood and am willing to trade 26 wheat in exchange. Would you be open to that?""",1
"""I'm willing to offer 21 iron for 11 stones. Let me know if you're interested in making a trade.""",1
"""I'm interested in trading 21 wheat for 49 aluminum. Would you be open to a trade?""",1
"""I'm interested in trading 26 stones for 13 coal. Would you be open to a trade?""",1
"""Would you be willing to trade 21 stones for 1 gold ? Let me know.""",1
"""I have 4 gold that I'm willing to exchange for 43 aluminum. Let me know if you're interested in a trade.""",1
"""I have 6 coal and am looking to trade them for 6 gold. Would you consider the offer?""",1
"""I'm willing to trade 24 aluminum for 1 stones. Would you be interested in making a deal?""",1
"""I have 45 horses that I'm willing to trade for 33 stones. Are you open to a deal?""",1
"""How about we make a deal? I have 3 wheat and I'm interested in trading them for 7 iron.""",1
"""I'm looking to acquire 6 wood and can offer 42 stones in exchange. Would you be interested in a trade?""",1
"""I'm willing to trade 44 gold for 50 coal. Let me know if you're interested.""",1
"""I'd like to make a trade. I have 13 aluminum that I'm willing to offer for 12 stones. Would you be interested?""",1
"""I'm interested in trading 43 wood for 19 gold. Would you be open to a trade?""",1
"""I have 7 stones and am interested in exchanging them for 31 gold. Are you open to a trade?""",1
"""How about a trade? I'll give you 47 wheat in exchange for 45 wood.""",1
"""I'm interested in acquiring 21 iron and am willing to trade 43 stones in exchange. Would you consider the offer?""",1
"""I'm interested in trading 28 iron for 45 stones. Would you be open to a trade?""",1
"""I'd like to acquire 24 wheat and am willing to trade 26 stones in exchange. Let me know if you're interested in a deal.""",1
"""I'm interested in trading 34 stones for 48 aluminum. Let me know if you're interested.""",1
"""Would you be willing to trade 31 gold for 30 wood ? Let me know.""",1
"""I'm willing to trade 1 horses for 9 wood. Is that something you'd be interested in?""",1
"""I have 50 horses that I'm willing to trade for 30 wheat. Would you consider the offer?""",1
"""I'd like to acquire 33 horses and can offer 6 iron in exchange. Let me know if you're interested in a trade.""",1
"""I have 22 stones and am interested in exchanging them for 11 wheat. Are you open to a trade?""",1
"""I have 41 gold that I'm willing to trade for 17 horses. Are you open to a deal?""",1
"""I'd like to make a trade. I have 19 iron that I'm willing to offer for 24 gold.""",1
"""I'm looking to diversify my assets and would like to trade 25 horses for 38 coal. Would you consider it?""",1
"""I have 26 aluminum that I'm looking to trade for 33 iron. Let me know if you're interested.""",1
"""I'm interested in acquiring 7 gold and am willing to trade 38 coal in exchange. Would you consider the offer?""",1
"""I'm interested in acquiring 35 horses and am willing to trade 22 gold in exchange. Would you consider the offer?""",1
"""I'm looking to diversify my assets and would like to trade 12 horses for 47 stones. Would you consider it?""",1
"""I have 2 coal that I can trade for 10 wheat. Are you interested in making a deal?""",1
"""I have 5 iron that I'm willing to offer in exchange for 23 wheat. Let me know if you're interested in a trade.""",1
"""I'd like to offer 5 iron in exchange for 14 wood. Let me know if you're interested in making a trade.""",1
"""If you're interested in trading, I have 35 gold that I'm willing to offer for 11 aluminum.""",1
"""I have 17 wheat that I'm willing to trade for 31 aluminum. Would you consider the offer?""",1
"""I'd like to offer 20 horses for 1 stones. Are you open to a trade?""",1
"""I have 27 iron that I'm looking to trade for 5 wood. Let me know if you're interested.""",1
"""I'm interested in trading 43 stones for 15 wheat. What do you think?""",1
"""I have 27 stones that I'm willing to trade for 16 horses. Are you open to a deal?""",1
"""I have 31 wheat and I'm interested in trading them for 9 stones. Would you consider the offer?""",1
"""I'm interested in acquiring 1 wheat and am willing to offer 25 iron in exchange. Are you open to a trade?""",1
"""I'm interested in acquiring 40 gold. I have 44 aluminum that I can offer in exchange. Would you consider the trade?""",1
"""I'd like to make a trade. I have 38 stones that I can offer for 20 aluminum.""",1
"""I'm willing to trade 45 coal for 49 wood. Would you consider the offer?""",1
"""I'm interested in acquiring 7 wood and am willing to offer 24 iron in exchange. Are you open to a trade?""",1
"""I have 41 iron that I'm willing to trade for 10 wood. Are you open to a deal?""",1
"""I have 29 wheat that I'm looking to exchange for 47 gold. Are you open to a trade?""",1
"""I'm interested in acquiring 1 coal and am willing to offer 24 horses in exchange. Let me know if you're interested in a trade.""",1
"""I'm interested in trading 47 wheat for 18 aluminum. Would you be open to a trade?""",1
"""I have 30 wood and am looking to trade them for 46 gold. Would you consider the offer?""",1
"""I'd like to trade 49 wood for 21 coal. Let me know if you're interested.""",1
"""I'm interested in acquiring 4 aluminum. I have 34 wheat that I can offer in exchange. Would you consider the trade?""",1
"""I'm interested in trading 2 gold for 12 iron. What do you think?""",1
"""I'd like to acquire 40 stones and am willing to trade 8 wheat in exchange. Let me know if you're interested in a deal.""",1
"""I'd like to offer 29 iron for 33 aluminum. Would you consider the trade?""",1
"""I'm interested in acquiring 25 wheat and am willing to trade 41 stones in exchange. Would you be open to that?""",1
"""I'd like to acquire 44 wheat and am willing to offer 11 gold in exchange. Are you open to a trade?""",1
"""I have 22 aluminum that I can trade for 24 stones. Are you interested?""",1
"""I'm looking to acquire 48 coal and am willing to offer 50 wheat in exchange. Would you be interested?""",1
"""I have 26 aluminum that I can trade for 14 stones. Are you interested?""",1
"""I have 7 wood and am looking to exchange them for 17 wheat. Would you be open to a trade?""",1
"""I'm interested in acquiring 23 iron and am willing to offer 39 wood in exchange. Are you open to a trade?""",1
"""I'm looking to acquire 43 aluminum and can offer 18 horses in exchange. Would you be interested in a trade?""",1
"""I have 43 coal that I'm interested in trading for 25 iron. Would you consider the offer?""",1
"""I'm willing to trade 40 wood for 19 gold. Would you be interested in making a deal?""",1
"""I'd like to trade 7 gold for 46 wood. Let me know if you're interested.""",1
"""I couldn't help but admire the unique and intricate details of each of the 5 wheat that you have amassed.""",0
"""3 gold are currently in my possession.""",0
"""The psychology of trading, including risk management and decision-making, is a fascinating area of study.""",0
"""My collection boasts 20 magnificent stones that are truly one-of-a-kind.""",0
"""Trading can be a way to explore new markets and expand your horizons.""",0
"""The art of negotiation is crucial when it comes to trade.""",0
"""My possession of 31 coal is like having the seven wonders of the mineral world at my fingertips.""",0
"""The 43 gold that you possess are like a work of art, each one a masterpiece in its own right.""",0
"""I currently hold onto 26 aluminum.""",0
"""Your ownership of 24 exquisite iron is like having a window into the natural beauty of the earth.""",0
"""6 gold are in my custody.""",0
"""My collection of 41 horses is nothing short of magnificent.""",0
"""I am the proud owner of 19 beautiful gold.""",0
"""Trading is a valuable skill to have in today's economy.""",0
"""The key to a successful trade is finding the right match.""",0
"""The key to a successful trade is finding the right match.""",0
"""Your collection of wheat includes 39 rare and precious finds.""",0
"""You possess a handful of 18 unique and exquisite aluminum.""",0
"""A good trade can leave both parties feeling satisfied.""",0
"""My stock includes 38 iron.""",0
"""The 26 aluminum that you possess are like a work of art, each one a masterpiece in its own right.""",0
"""I have 5 horses in my possession.""",0
"""My stock includes 49 iron.""",0
"""There are 38 wood in my possession.""",0
"""I was awestruck by the sight of the 30 remarkable stones that you have collected.""",0
"""The 11 wheat that you possess are like a shining beacon that captures everyone's attention.""",0
"""The 19 aluminum I possess are like a sparkling constellation in my collection.""",0
"""My 3 gold are like a symphony of colors and textures that leave me breathless every time I look at them.""",0
"""I currently hold onto 37 iron.""",0
"""I possess a handful of 22 unique and exquisite wheat.""",0
"""My stock includes 30 wood.""",0
"""I currently have 38 wood.""",0
"""Trading can be a way to turn your assets into something more valuable.""",0
"""A good trade can leave both parties feeling satisfied.""",0
"""The 6 wood in your collection are like a dazzling rainbow of colors and textures.""",0
"""The 5 gold that I possess are incredibly rare and valuable.""",0
"""The 48 wood in your possession are like the precious jewels in a king's crown.""",0
"""I have come into possession of 10 horses that hold a special place in my heart.""",0
"""A well-executed trade can be a smart investment strategy.""",0
"""Trading can be a way to get something you need without spending money.""",0
"""A trade can be a creative way to solve a problem or meet a need.""",0
"""I have at my disposal 45 wheat.""",0
"""Among your prized possessions are 31 stunning aluminum.""",0
"""It's not every day that one comes across a collection of 18 wheat as impressive as yours.""",0
"""There are 18 horses in my possession.""",0
"""You have come into possession of 13 wood that hold a special place in your heart.""",0
"""Let's make a trade and both come out ahead.""",0
"""I am the owner of 18 gold.""",0
"""Trade negotiations can be a delicate balance.""",0
"""The 35 aluminum I possess are like a sparkling constellation in my collection.""",0
"""I have 12 gold that are truly one-of-a-kind.""",0
